Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied
77,270,4,4,4,3,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,370,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58,1089,5,5,4,21,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,1739,3,3,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36,1197,5,5,3,31,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67,483,5,5,2,32,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27,337,3,4,3,12,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,260,4,2,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
54,1452,3,3,5,19,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,2704,4,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56,209,4,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,153,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,1188,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17,1009,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,1180,5,4,5,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
63,489,2,2,3,25,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
66,353,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
67,1204,1,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
44,1728,1,1,4,15,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,4817,5,4,4,4,26.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
13,320,2,4,5,171,179.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
23,1249,1,5,1,36,27.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
52,3382,5,5,5,18,36.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1609,3,3,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30,762,4,2,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
58,438,4,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
47,728,2,2,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57,2720,3,3,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67,460,1,1,3,19,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51,611,4,4,4,30,52.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,453,1,1,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20,301,2,4,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,1547,4,4,1,23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,306,1,1,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
60,1379,4,4,5,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,240,3,3,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36,3074,5,5,4,0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
75,74,2,2,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,224,4,2,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
37,244,3,3,4,242,246.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
25,599,5,1,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
52,351,2,3,2,0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
24,628,2,4,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20,562,2,3,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1576,3,3,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9,541,2,5,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,2342,4,4,4,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,451,2,2,2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
53,3919,2,2,4,0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
46,2192,2,2,5,3,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
39,1013,5,1,5,17,57.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1846,5,5,4,111,88.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
42,859,5,5,3,3,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,500,4,4,4,4,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,1943,5,5,3,0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,1919,1,1,4,0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,2065,2,2,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
27,983,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,337,4,4,4,363,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,1907,5,5,4,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,3346,5,5,3,10,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,432,3,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,925,5,5,5,87,94.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
41,190,5,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,265,5,3,3,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
48,89,5,5,2,103,104.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26,583,2,5,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70,867,1,1,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
44,464,4,4,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
51,1085,4,4,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,563,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,731,5,3,5,113,103.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39,297,1,4,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,89,3,3,5,21,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
55,299,1,4,1,45,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
66,977,1,4,3,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,373,2,5,2,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,1587,5,5,5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,3326,5,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
61,783,5,4,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,515,1,2,2,156,185.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
51,3196,4,4,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
56,2212,1,1,2,33,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,332,2,2,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
47,3239,4,4,3,0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
53,2405,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,1796,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37,3277,3,3,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,3022,1,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,2356,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
13,373,3,3,3,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
60,1172,3,4,3,12,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
24,196,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,645,5,4,5,29,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59,591,4,4,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
55,1968,5,5,4,0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,338,2,2,1,57,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,193,4,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72,270,1,4,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
33,2399,2,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,1187,2,2,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67,248,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
61,557,5,1,5,0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18,2504,1,5,5,0,37.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
32,3826,3,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58,2500,4,4,4,108,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,719,2,4,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,1407,3,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
69,270,1,1,3,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
29,2143,4,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
65,867,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
24,950,5,3,5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53,528,5,5,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60,1885,4,4,4,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1538,2,2,2,90,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,1482,5,5,1,3,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
48,1258,3,5,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
45,3089,5,5,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
54,247,4,4,1,24,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24,1529,4,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,666,1,3,1,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42,530,5,2,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
55,997,5,5,3,8,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53,2105,5,5,3,21,33.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
62,404,3,3,3,92,76.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
45,849,4,4,4,16,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19,2378,5,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
25,607,2,4,2,13,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
44,223,2,1,3,19,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,366,5,5,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34,235,2,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,190,1,3,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
60,370,2,2,3,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53,680,1,2,1,0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,594,2,2,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16,1810,4,4,4,22,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
62,395,2,2,4,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,612,1,5,1,7,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
60,628,3,3,4,7,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50,444,2,2,4,9,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
53,1931,2,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
58,429,2,3,2,10,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
42,192,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,1947,5,5,4,23,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
53,2875,1,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,2827,2,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,647,3,5,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
33,668,2,4,2,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
36,1655,2,2,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66,453,3,3,3,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
34,1640,2,4,2,57,49.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
67,1437,4,4,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
69,1407,5,5,5,49,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,2434,4,3,4,0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,190,3,3,4,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
52,587,4,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17,359,3,3,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,720,5,5,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,1237,1,1,1,6,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
41,1164,1,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,192,4,1,3,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
23,834,5,5,5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,692,2,4,2,47,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54,2150,5,5,3,82,75.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,191,5,5,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
48,630,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
64,1846,5,3,3,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,387,5,3,5,0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
42,224,3,4,3,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
64,331,4,4,5,1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,236,1,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,200,3,3,3,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18,694,4,4,4,0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,3059,5,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,631,3,5,3,7,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50,2993,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17,2852,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18,642,4,4,4,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,590,3,5,3,7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
22,728,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,605,4,4,3,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59,2163,5,5,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,2816,3,3,5,13,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,2736,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
68,436,5,5,5,110,92.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,3871,2,3,2,26,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
47,430,4,4,3,14,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,488,2,2,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,3163,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,1620,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,2110,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
27,594,5,3,5,0,42.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
49,3603,4,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25,3491,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,1739,2,5,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,3387,4,4,5,14,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
66,216,5,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,331,4,2,4,14,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40,705,5,4,5,34,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
44,414,3,5,4,7,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,3175,1,1,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34,3012,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,1046,2,3,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,694,5,5,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30,1011,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,1721,4,3,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,449,1,3,1,23,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,2368,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
39,323,4,5,4,148,147.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,588,4,1,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,634,2,3,2,42,31.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
10,1269,4,3,4,0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
44,1723,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14,853,4,2,4,12,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58,852,1,5,1,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
21,293,4,4,4,38,27.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,2475,5,4,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
15,2656,5,3,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,110,3,4,2,22,24.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,237,4,4,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
48,1089,5,4,4,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,501,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60,3558,5,5,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
46,247,1,1,3,70,72.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17,964,4,3,1,140,156.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,912,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1222,2,2,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
13,1846,3,3,3,38,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
69,646,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
38,297,5,3,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
40,407,3,3,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,3127,4,4,4,27,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,323,3,4,3,24,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,312,1,5,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,773,4,3,4,0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
33,2933,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
60,628,5,5,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
57,277,3,4,3,1,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
64,304,2,2,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25,4243,3,4,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,3305,3,3,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32,2845,4,4,4,12,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,1814,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,488,1,4,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30,109,1,3,1,0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,1012,1,2,2,156,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,589,4,4,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13,594,2,3,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
69,964,5,1,5,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1334,5,5,5,2,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
27,566,2,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,2475,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,3720,4,4,5,95,93.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,503,1,1,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
17,583,4,3,4,0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
15,393,3,3,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40,1080,3,5,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,125,4,4,3,7,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18,1162,4,3,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
25,356,2,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27,2837,5,1,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21,2182,4,4,4,64,46.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
27,2329,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18,946,5,3,5,0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,1892,2,2,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60,3266,3,3,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18,895,5,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,529,4,4,4,119,111.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,1670,5,5,4,54,33.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,399,5,5,1,202,219.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
71,1590,1,1,1,25,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,268,1,1,4,0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
44,1438,5,5,3,0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
47,3484,4,4,1,29,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
72,2677,3,3,3,37,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
65,421,5,5,3,88,88.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
61,1111,2,2,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25,1126,2,4,2,0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,1222,5,4,5,24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
55,814,5,5,4,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31,628,5,1,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28,1916,4,3,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
68,2475,1,4,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1797,4,3,4,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
69,992,4,4,3,0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
55,1794,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56,462,1,1,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,2336,4,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,395,1,1,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,813,1,3,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
61,1404,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,1464,3,3,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,563,1,4,1,52,54.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,3781,4,5,4,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,1020,4,5,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,371,2,4,2,0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
15,402,3,2,3,7,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
44,590,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25,581,4,4,4,2,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31,1968,5,1,5,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,966,4,4,5,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,1250,4,2,4,18,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
51,3554,5,5,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,687,2,2,3,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
59,2599,5,5,4,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
61,1773,3,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30,480,5,4,5,21,17.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10,362,1,4,1,25,55.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
55,1064,1,4,1,30,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
44,399,2,4,2,30,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
68,240,3,4,3,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
29,645,2,3,2,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
